"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","__cached__setup_devices","adam_epsilon","data_dir","dataloader_drop_last","debug","do_eval","do_predict","do_train","eval_steps","evaluate_during_training","finetuning_iters","fp16","fp16_opt_level","gradient_accumulation_steps","learning_rate","local_rank","logging_dir","logging_first_step","logging_steps","max_grad_norm","max_seq_length","max_steps","model_name_or_path","no_cuda","num_train_epochs","output_dir","overwrite_output_dir","past_index","per_device_eval_batch_size","per_device_train_batch_size","per_gpu_train_batch_size","save_steps","seed","task_name","tpu_metrics_debug","warmup_steps","weight_decay","Training time","epoch","eval_acc","eval_acc_and_f1","eval_corr","eval_f1","eval_loss","eval_mcc","eval_pearson","eval_spearmanr","finetuning_time","finetuning_time_list","inference_time","inference_time_list","loss"
"winter-sweep-45","01yf78tr","finished","-","anna_korotkova","","2020-08-06T22:58:36.000Z","6273","bicmnnjw","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","1","false","O1","1","0.00005","-1","runs/Aug06_22-58-38_anna-gpu","false","50","1","512","-1","xlnet-base-cased","false","1","/tmp/RTE/","true","-1","32","32","","500","42","RTE","false","0","0.01","","1","0.5703971119133574","","","","0.6799885895517137","","","","6018.956424236298","[6018.956424236298]","19.199421405792236","[27.84897017478943,28.38828206062317,28.040278434753414,28.190101623535156,27.746888399124146,26.95577073097229,27.391355752944943,28.07385730743408,19.199421405792236]","0.7079953956604004"
"comfy-sweep-44","01yf78tr","finished","-","anna_korotkova","","2020-08-06T21:20:19.000Z","5896","bicmnnjw","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","1","false","O1","1","0.00005","-1","runs/Aug06_21-20-20_anna-gpu","false","50","1","512","-1","xlnet-base-cased","false","1","/tmp/RTE/","true","-1","16","32","","500","42","RTE","false","0","0.01","","1","0.5703971119133574","","","","0.6793923179308573","","","","5601.532809972763","[5601.532809972763]","1.6551682949066162","[16.895215272903442,16.533639669418335,16.87094473838806,17.211822748184204,17.193130493164062,16.329014539718628,17.168074369430542,15.964665174484251,15.446428298950195,16.98110008239746,15.869008779525757,17.045801401138306,16.806969165802002,15.69714331626892,16.234904766082764,15.831172943115234,15.861409902572632,1.6551682949066162]","0.7079953956604004"
"peach-sweep-43","01yf78tr","finished","-","anna_korotkova","","2020-08-06T19:35:16.000Z","6301","bicmnnjw","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","1","false","O1","1","0.00005","-1","runs/Aug06_19-35-18_anna-gpu","false","50","1","512","-1","xlnet-base-cased","false","1","/tmp/RTE/","true","-1","8","32","","500","42","RTE","false","0","0.01","","1","0.5703971119133574","","","","0.6802924496786935","","","","5985.379447698593","[5985.379447698593]","1.6641247272491455","[8.506662368774414,8.650603532791138,9.186938524246216,8.813880681991577,8.99878716468811,9.161565065383911,8.430859804153442,8.75247859954834,9.088196992874146,8.855169296264648,8.37398099899292,8.114586591720581,9.273864269256592,8.843435764312744,8.828199863433838,8.537652969360352,8.367712020874023,8.981390714645386,9.464959859848022,9.163513898849487,9.094366312026978,8.786024332046509,9.05742073059082,9.127702474594116,8.986310958862305,8.927197694778442,8.893458604812622,9.44598126411438,8.87676191329956,8.761678218841553,8.532408237457275,8.870714902877808,8.868382453918457,8.682693719863892,1.6641247272491455]","0.7079953956604004"
"crimson-sweep-42","01yf78tr","finished","-","anna_korotkova","","2020-08-06T18:59:02.000Z","2171","bicmnnjw","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","1","false","O1","1","0.00005","-1","runs/Aug06_18-59-03_anna-gpu","false","50","1","512","-1","albert-base-v1","false","1","/tmp/RTE/","true","-1","32","32","","500","42","RTE","false","0","0.01","","1","0.6462093862815884","","","","0.6150660249922011","","","","2092.8994200229645","[2092.8994200229645]","5.256405830383301","[7.782535314559936,7.570083856582642,8.331035375595093,8.332211256027222,8.14322543144226,8.147443294525146,8.373407125473022,8.535916328430176,5.256405830383301]","0.6771951186656952"
"spring-sweep-41","01yf78tr","finished","-","anna_korotkova","","2020-08-06T18:22:57.000Z","2161","bicmnnjw","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","1","false","O1","1","0.00005","-1","runs/Aug06_18-22-58_anna-gpu","false","50","1","512","-1","albert-base-v1","false","1","/tmp/RTE/","true","-1","16","32","","500","42","RTE","false","0","0.01","","1","0.6462093862815884","","","","0.6153595281971825","","","","2089.6998364925385","[2089.6998364925385]","0.6536569595336914","[3.60198974609375,4.056385278701782,3.5058345794677734,3.6201376914978023,3.711925506591797,3.647768974304199,3.850094795227051,3.5551815032958984,3.6840994358062744,3.6754231452941895,3.5338172912597656,3.203577041625977,3.669206380844116,3.4763143062591553,3.7406392097473145,3.7721550464630127,3.9465153217315674,0.6536569595336914]","0.6771951186656952"
"sleek-sweep-40","01yf78tr","finished","-","anna_korotkova","","2020-08-06T17:46:41.000Z","2173","bicmnnjw","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","1","false","O1","1","0.00005","-1","runs/Aug06_17-46-43_anna-gpu","false","50","1","512","-1","albert-base-v1","false","1","/tmp/RTE/","true","-1","8","32","","500","42","RTE","false","0","0.01","","1","0.6462093862815884","","","","0.6172475099563599","","","","2095.671593427658","[2095.671593427658]","1.1826472282409668","[1.9800007343292236,1.99013352394104,1.9922077655792236,1.8735337257385256,1.905085563659668,2.035320281982422,1.9888598918914795,1.746523141860962,1.941734313964844,1.9101910591125488,2.065485954284668,2.0250654220581055,1.9603428840637207,2.0492401123046875,2.1600186824798584,2.044272184371948,1.94600772857666,1.926436424255371,2.1810121536254883,1.9559409618377688,2.161057949066162,1.840313196182251,1.6756982803344729,2.024428606033325,2.0348472595214844,2.067272663116455,1.94506311416626,1.954620599746704,2.1903181076049805,1.9422886371612549,2.035505533218384,2.113354444503784,2.137928009033203,1.955775022506714,1.1826472282409668]","0.6771951186656952"
"ruby-sweep-39","01yf78tr","finished","-","anna_korotkova","","2020-08-06T17:06:24.000Z","2413","bicmnnjw","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","1","false","O1","1","0.00005","-1","runs/Aug06_17-06-25_anna-gpu","false","50","1","512","-1","roberta-base","false","1","/tmp/RTE/","true","-1","32","32","","500","42","RTE","false","0","0.01","","1","0.6425992779783394","","","","0.6637993256251017","","","","2328.032384157181","[2328.032384157181]","5.461151123046875","[7.254197597503662,7.149380207061768,7.666711330413818,8.543200731277466,7.757117033004761,7.903966426849365,7.835898160934448,7.9417054653167725,5.461151123046875]","0.6952496325969696"
"fine-sweep-38","01yf78tr","finished","-","anna_korotkova","","2020-08-06T16:27:20.000Z","2339","bicmnnjw","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","1","false","O1","1","0.00005","-1","runs/Aug06_16-27-22_anna-gpu","false","50","1","512","-1","roberta-base","false","1","/tmp/RTE/","true","-1","16","32","","500","42","RTE","false","0","0.01","","1","0.6425992779783394","","","","0.6619752811061012","","","","2253.0423090457916","[2253.0423090457916]","1.6202569007873535","[3.818825721740722,3.834242582321167,3.781839609146118,4.179344892501831,4.250176668167114,4.118435382843018,4.072359561920166,4.03123140335083,4.0838258266448975,4.233726978302002,3.739821434020996,3.93320107460022,4.231127500534058,4.0723981857299805,4.116942405700684,4.095003604888916,3.9883317947387695,1.6202569007873535]","0.6952496325969696"
"woven-sweep-37","01yf78tr","finished","-","anna_korotkova","","2020-08-06T15:47:50.000Z","2368","bicmnnjw","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","1","false","O1","1","0.00005","-1","runs/Aug06_15-47-51_anna-gpu","false","50","1","512","-1","roberta-base","false","1","/tmp/RTE/","true","-1","8","32","","500","42","RTE","false","0","0.01","","1","0.6425992779783394","","","","0.6642187135560172","","","","2279.019129753113","[2279.019129753113]","1.431657075881958","[1.856048583984375,2.124229907989502,1.97819185256958,1.897721529006958,1.9669833183288576,1.8921120166778564,1.9515681266784668,1.948744535446167,2.129127740859986,1.980210781097412,2.128462076187134,2.0437357425689697,2.168499708175659,2.030979871749878,1.9423778057098389,2.2234020233154297,2.133533000946045,2.195932149887085,2.042741060256958,2.2097837924957275,2.0528762340545654,2.226750373840332,2.2763147354125977,2.020555257797241,2.2427382469177246,2.258117914199829,2.1233367919921875,2.28520131111145,2.1591265201568604,2.3502182960510254,2.2868223190307617,2.1854774951934814,2.27694034576416,2.2394275665283203,1.431657075881958]","0.6952496325969696"
"brisk-sweep-36","01yf78tr","finished","-","anna_korotkova","","2020-08-06T15:28:48.000Z","1141","bicmnnjw","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","1","false","O1","1","0.00005","-1","runs/Aug06_15-28-49_anna-gpu","false","50","1","512","-1","distilbert-base-uncased","false","1","/tmp/RTE/","true","-1","32","32","","500","42","RTE","false","0","0.01","","1","0.5667870036101083","","","","0.6834390627013313","","","","1104.023095369339","[1104.023095369339]","1.784343957901001","[3.2119300365448,3.1119065284729004,3.061762809753418,3.150749444961548,3.2276196479797363,3.150481700897217,3.1778836250305176,3.0672354698181152,1.784343957901001]","0.6948100233078003"
