Name;State;Notes;User;Tags;Created;Runtime;Sweep;__cached__setup_devices;adam_epsilon;data_dir;dataloader_drop_last;debug;do_eval;do_predict;do_train;eval_steps;evaluate_during_training;finetuning_iters;fp16;fp16_opt_level;gradient_accumulation_steps;learning_rate;local_rank;logging_dir;logging_first_step;logging_steps;max_grad_norm;max_seq_length;max_steps;model_name_or_path;no_cuda;num_train_epochs;output_dir;overwrite_output_dir;past_index;per_device_eval_batch_size;per_device_train_batch_size;per_gpu_train_batch_size;save_steps;seed;task_name;tpu_metrics_debug;warmup_steps;weight_decay;Training time;epoch;eval_acc;eval_acc_and_f1;eval_f1;eval_loss;eval_mcc;finetuning_time;finetuning_time_list;inference_time;inference_time_list;loss;eval_corr;eval_pearson;eval_spearmanr
fallen-sweep-6;finished;-;anna_korotkova;;2020-08-21T07:53:10.000Z;22539;h2txktr5;"[""cpu"",0]";0.000001;/home/ubuntu/CoLA;false;false;true;false;true;1000;true;3;false;O1;1;0.00001;-1;runs/Aug21_07-53-11_anna-gpu;false;1000;1;512;-1;albert-base-v1;false;1;/tmp/CoLA/;true;-1;8;32;;500;42;CoLA;false;0;0.01;;1;;;;0.5447283605014095;0.28245692680322326;6.988.001.137.971.870;[6988.001137971878,8086.748674869537,7348.567862033844];0.4842398166656494;[0.9253942966461182,0.7128250598907471,0.7410867214202881,0.69769287109375,0.697873592376709,0.8295128345489502,0.8621053695678711,0.8082060813903809,1.069007158279419,0.8139190673828125,1.0225348472595217,0.8582329750061035,0.7932257652282715,0.8733437061309814,0.7891542911529541,0.6720654964447021,0.7308039665222168,0.8535706996917725,0.8119068145751953,0.7942249774932861,0.6956644058227539,0.6444551944732666,0.7250337600708008,0.7404098510742188,0.768409252166748,0.7501053810119629,0.9210565090179444,0.7391948699951172,0.7255599498748779,0.783653736114502,0.6703333854675293,0.8141851425170898,0.8547441959381104,0.7517962455749512,0.999659299850464,0.7222166061401367,0.6835782527923584,0.86484694480896,0.8858742713928223,0.9212052822113036,0.81223464012146,0.8373878002166748,0.8095057010650635,0.8479948043823242,0.8277018070220947,0.8280861377716064,0.7178781032562256,0.7621505260467529,0.692462682723999,0.8445708751678467,0.8854877948760986,0.8250730037689209,0.7667193412780762,0.782930850982666,0.9084384441375732,0.8204874992370605,0.712977409362793,0.926948308944702,0.7826695442199707,0.7566354274749756,0.7866876125335693,0.7910282611846924,0.7728221416473389,0.8035702705383301,0.8572788238525391,0.905492067337036,0.722954273223877,0.8240451812744141,0.7944431304931641,0.8112163543701172,0.7367706298828125,0.8168637752532959,0.7571930885314941,0.8500289916992188,0.7704074382781982,0.8732695579528809,0.8158798217773438,0.7683582305908203,0.7686011791229248,0.923086643218994,0.757192850112915,0.8781683444976807,0.8345432281494141,0.7789046764373779,0.7741274833679199,0.7959437370300293,0.964519500732422,0.6529405117034912,0.6483883857727051,0.7331697940826416,0.9012649059295654,0.8121066093444824,0.7234771251678467,0.7700526714324951,0.686453104019165,0.6747417449951172,0.7685208320617676,0.9799587726593018,0.950510025024414,0.6799418926239014,0.8970794677734375,0.8660707473754883,0.927577257156372,0.8302097320556641,0.7007040977478027,0.6659524440765381,0.7934646606445312,0.7901656627655029,0.837752103805542,0.8324923515319824,0.7880260944366455,0.7923862934112549,0.8992993831634521,0.8404982089996338,1.0636427402496338,0.8184759616851807,0.8089804649353027,0.7919564247131348,0.8928978443145752,0.7856848239898682,0.7448678016662598,0.9791078567504884,0.952322483062744,1.0011835098266602,0.9274587631225586,0.7896027565002441,0.9764750003814696,0.9176633358001708,0.9603455066680908,0.9570190906524658,0.4842398166656494];;;;
volcanic-sweep-5;finished;-;anna_korotkova;;2020-08-21T03:57:11.000Z;14156;h2txktr5;"[""cpu"",0]";0.000001;/home/ubuntu/CoLA;false;false;true;false;true;1000;true;3;false;O1;1;0.00001;-1;runs/Aug21_03-57-13_anna-gpu;false;1000;1;512;-1;albert-base-v1;false;1;/tmp/CoLA/;true;-1;8;16;;500;42;CoLA;false;0;0.01;;1;;;;0.5162278702127114;0.3823796811639837;4.637.639.962.911.600;[4637.639962911606,4737.882587432861,4676.197432518005];0.5099453926086426;[0.8346805572509766,0.6691453456878662,0.794785737991333,0.6917669773101807,0.7281367778778076,0.7451539039611816,0.7335238456726074,0.7755334377288818,0.7636682987213135,0.7223105430603027,0.7659811973571777,0.6697738170623779,0.8656344413757324,0.7782571315765381,0.7458641529083252,0.7111518383026123,0.7658858299255371,0.7577121257781982,0.7154178619384766,0.6898939609527588,0.7315499782562256,0.7066037654876709,0.7275257110595703,0.6570627689361572,0.7182903289794922,0.7331211566925049,0.6863760948181152,0.7404220104217529,0.8530004024505615,0.6310529708862305,0.7134027481079102,0.9660823345184326,0.7081537246704102,0.6818501949310303,0.7392408847808838,0.9253654479980468,0.7188959121704102,0.6626241207122803,0.6616599559783936,0.677886962890625,0.7235021591186523,0.6953372955322266,0.6833343505859375,0.751086950302124,0.7703444957733154,0.7097353935241699,0.657883882522583,0.6625063419342041,0.6977596282958984,0.6945738792419434,0.7144513130187988,0.680410623550415,0.7916460037231445,0.6299178600311279,0.724851131439209,0.6494433879852295,0.6463818550109863,0.6722140312194824,0.6720917224884033,0.6663861274719238,0.710474967956543,0.7128639221191406,0.6972987651824951,0.8260869979858398,0.6872165203094482,0.7612800598144531,0.6397299766540527,0.7890303134918213,0.6934335231781006,0.6347424983978271,0.7686963081359863,0.7471709251403809,0.6896276473999023,0.7261343002319336,0.6913144588470459,0.6631064414978027,0.6634142398834229,0.6309967041015625,0.7200114727020264,0.6499626636505127,0.7445838451385498,0.6836137771606445,0.6433231830596924,0.9034326076507568,0.8265855312347412,0.7076239585876465,0.6853649616241455,0.8109490871429443,0.67047119140625,0.7420532703399658,0.8327045440673828,0.7449779510498047,0.6923131942749023,0.7042052745819092,0.7117033004760742,0.6987185478210449,0.6971361637115479,0.7010047435760498,0.7343199253082275,0.695195198059082,0.6835541725158691,0.7448537349700928,0.6925489902496338,0.623795747756958,0.6687595844268799,0.7045111656188965,0.701319694519043,0.6633496284484863,0.6847836971282959,0.6766541004180908,0.7158031463623047,0.7693731784820557,0.6979882717132568,0.7308290004730225,0.6812295913696289,0.7120335102081299,0.7117445468902588,0.9704015254974364,0.777925968170166,0.743480920791626,0.6875510215759277,0.6540875434875488,0.7575700283050537,0.7545061111450195,0.8060734272003174,0.7613611221313477,0.6901266574859619,0.7252306938171387,0.7353212833404541,0.7228646278381348,0.5099453926086426,0.8143496513366699,0.6819868087768555,0.8231735229492188,0.7570023536682129,0.7457690238952637,0.7354447841644287,0.7863292694091797,0.7689132690429688,0.777294397354126,0.7267770767211914,0.7142345905303955,0.7939403057098389,0.7188329696655273,0.6874935626983643,0.764855146408081,0.8556857109069824,0.8978557586669922,0.7283580303192139,0.816413164138794,0.7299535274505615,0.8050930500030518,0.6432235240936279,0.6586329936981201,0.8899745941162109,0.7609429359436035,0.7165589332580566,0.6812007427215576,0.7686271667480469,0.7536406517028809,0.6150171756744385,0.807687520980835,0.7664875984191895,0.6760785579681396,0.7773692607879639,0.7688519954681396,0.7054641246795654,0.6403236389160156,0.8023526668548584,0.6886153221130371,0.676771879196167,0.6633577346801758,0.7044446468353271,0.8089933395385742,0.775277853012085,0.6806952953338623,0.6632883548736572,0.6934249401092529,0.6990706920623779,0.6887965202331543,0.6261296272277832,0.7571389675140381,0.7157261371612549,0.831233024597168,0.745556116104126,0.6668293476104736,0.6865122318267822,0.6499195098876953,0.756019115447998,0.6434600353240967,0.7106280326843262,0.6897127628326416,0.6301472187042236,0.6356348991394043,0.7257025241851807,0.6514360904693604,0.6693708896636963,0.735518217086792,0.6815745830535889,0.649336576461792,0.6983516216278076,0.6721820831298828,0.7072093486785889,0.680652379989624,0.6581556797027588,0.7811872959136963,0.7699759006500244,0.9402017593383788,0.6754651069641113,0.7486405372619629,0.7771792411804199,0.7139322757720947,0.8455955982208252,0.7306716442108154,0.6544709205627441,0.773975133895874,0.6861629486083984,0.6717379093170166,0.6610012054443359,0.675396203994751,0.6976754665374756,0.6711440086364746,0.7212536334991455,0.7535426616668701,0.6321485042572021,0.6677718162536621,0.6782665252685547,0.6903021335601807,0.6954686641693115,0.6377530097961426,0.6508064270019531,0.6321618556976318,0.845536470413208,0.6665151119232178,0.8435430526733398,0.6554436683654785,0.6610713005065918,0.633854866027832,0.7170016765594482,0.6649847030639648,0.759613037109375,0.7755851745605469,0.7307586669921875,0.6762068271636963,0.716097354888916,0.6641008853912354,0.6443755626678467,0.7337698936462402,0.6492602825164795,0.6190152168273926,0.6178634166717529,0.7106790542602539,0.7129402160644531,0.7759242057800293,0.753169059753418,0.7158987522125244,0.6782901287078857,0.6875255107879639,0.6817307472229004,0.7203783988952637,0.6409525871276855,0.5319161415100098];0.22067507298290728;;;
effortless-sweep-4;finished;-;anna_korotkova;;2020-08-20T23:31:14.000Z;15951;h2txktr5;"[""cpu"",0]";0.000001;/home/ubuntu/CoLA;false;false;true;false;true;1000;true;3;false;O1;1;0.00001;-1;runs/Aug20_23-31-16_anna-gpu;false;1000;1;512;-1;albert-base-v1;false;1;/tmp/CoLA/;true;-1;8;8;;500;42;CoLA;false;0;0.01;;1;;;;0.49891875343013353;0.4203105988760499;5.249.411.725.997.920;[5280.3415105342865,5312.047582626343,5249.411725997925];0.3327043056488037;[0.9453349113464355,0.7720866203308105,0.7275116443634033,0.7214326858520508,0.7677841186523438,0.7501997947692871,0.9507818222045898,0.7984535694122314,0.8017923831939697,0.8641071319580078,0.8246374130249023,0.8240785598754883,0.7573378086090088,0.7072477340698242,0.7121844291687012,0.7380356788635254,0.7240939140319824,0.7056007385253906,0.7182106971740723,0.8152825832366943,0.7470920085906982,0.6886329650878906,0.682624101638794,0.717332124710083,0.6921236515045166,0.7294473648071289,0.7847278118133545,0.6965148448944092,0.6826045513153076,0.7208828926086426,0.7433512210845947,0.7035517692565918,0.7401134967803955,0.7381801605224609,0.7259235382080078,0.6958198547363281,0.7137801647186279,0.7055010795593262,0.7444014549255371,0.700314998626709,0.7127242088317871,0.7249982357025146,0.8340814113616943,0.8132779598236084,0.7255251407623291,1.05881667137146,0.6815896034240723,0.7023758888244629,0.8354480266571045,0.6722509860992432,0.6801908016204834,0.9320273399353028,0.7500786781311035,0.7263851165771484,0.6872119903564453,0.7120966911315918,0.7419006824493408,0.6494081020355225,0.6679039001464844,0.7652502059936523,0.6787445545196533,0.6944234371185303,0.7009913921356201,0.6416442394256592,0.6690473556518555,0.6476259231567383,0.79756760597229,0.6432914733886719,0.6725673675537109,0.6719362735748291,0.6834964752197266,0.6398584842681885,0.6278111934661865,0.693603515625,0.773998498916626,0.6773345470428467,0.6896195411682129,0.6707100868225098,0.6467885971069336,0.7834899425506592,0.7184605598449707,0.7072465419769287,0.6740860939025879,0.6908178329467773,0.8308587074279785,0.8161468505859375,0.7753608226776123,0.645514726638794,0.8232009410858154,0.6714282035827637,0.6540725231170654,0.6596674919128418,0.6500873565673828,0.719433069229126,0.6781589984893799,0.743492841720581,0.6557769775390625,0.6543784141540527,0.6593482494354248,0.657512903213501,0.674790620803833,0.6476311683654785,0.6626570224761963,0.6453938484191895,0.6619622707366943,0.7282586097717285,0.654510498046875,0.6616654396057129,0.6542010307312012,0.6506094932556152,0.6625621318817139,0.7441351413726807,0.6619884967803955,0.651498556137085,0.6432135105133057,0.6967103481292725,0.6878745555877686,0.7085394859313965,0.6668550968170166,0.7191030979156494,0.7097804546356201,0.6410439014434814,0.6447703838348389,0.6941738128662109,0.6748781204223633,0.661165714263916,0.691380500793457,0.7034094333648682,0.7334537506103516,0.6571838855743408,0.5223102569580078,0.8799254894256592,0.7647371292114258,0.7344205379486084,0.7791187763214111,0.803727388381958,0.7748966217041016,0.7950165271759033,0.9180464744567872,0.8312137126922607,0.986936092376709,0.8923342227935791,0.744659423828125,0.7208282947540283,0.8449366092681885,0.7153351306915283,0.7262001037597656,0.762678861618042,0.8334767818450928,0.6597280502319336,0.7103867530822754,0.7401108741760254,0.7746822834014893,0.7079737186431885,0.7789454460144043,0.7458171844482422,0.702664852142334,0.7231154441833496,0.7194745540618896,0.7051482200622559,0.7064564228057861,0.7098498344421387,0.7092423439025879,0.6712050437927246,0.7143139839172363,0.7309904098510742,0.7400431632995605,0.7024211883544922,0.7259786128997803,0.7096970081329346,0.6944043636322021,0.7762730121612549,0.8244013786315918,0.795569658279419,0.7074394226074219,0.8831741809844971,0.7053611278533936,0.6776847839355469,0.7519419193267822,0.817054271697998,0.7325825691223145,0.9095211029052734,0.7294692993164062,0.8919427394866943,0.911818504333496,0.7808084487915039,0.7672245502471924,0.7951898574829102,0.7457284927368164,0.7127232551574707,0.7567367553710938,0.741412878036499,0.8126654624938965,0.7484207153320312,0.7713601589202881,0.7674756050109863,0.8016438484191895,0.7365009784698486,0.7220573425292969,0.7612371444702148,0.7879009246826172,0.7200684547424316,0.7046287059783936,0.739020586013794,0.695061206817627,0.6788473129272461,0.7533459663391113,0.7370970249176025,0.8241369724273682,0.7659971714019775,0.7220003604888916,0.7776877880096436,0.7652761936187744,0.7457940578460693,0.732684850692749,0.7301130294799805,0.7220778465270996,0.7637486457824707,0.768927812576294,0.7579059600830078,0.8397769927978516,0.7237021923065186,0.7543370723724365,0.7215619087219238,0.7564034461975098,0.7139077186584473,0.6986048221588135,0.732414722442627,0.7746825218200684,0.6792454719543457,0.7423882484436035,0.8661623001098633,0.7424614429473877,0.7955684661865234,0.7047364711761475,0.721921443939209,0.7981762886047363,0.72066330909729,0.6857128143310547,0.7000765800476074,0.68473219871521,0.7281429767608643,0.7220475673675537,0.7848737239837646,0.7491509914398193,0.7463831901550293,0.6876664161682129,0.7218503952026367,0.8156883716583252,0.7500922679901123,0.8036165237426758,0.7556796073913574,0.7152054309844971,0.6991515159606934,0.7544207572937012,0.6779096126556396,0.7383022308349609,0.7117974758148193,0.7434649467468262,0.9073605537414552,0.7167296409606934,0.3327043056488037,0.7979309558868408,0.7283275127410889,0.6924288272857666,0.7412610054016113,0.7887401580810547,0.8107309341430664,0.6978309154510498,0.7160134315490723,0.6790106296539307,0.7455015182495117,0.7278800010681152,0.7686800956726074,0.665980339050293,0.6813459396362305,0.6838555335998535,0.6864631175994873,0.8397634029388428,0.7821924686431885,0.6569504737854004,0.6981244087219238,0.6954445838928223,0.6766114234924316,0.6775591373443604,0.6534929275512695,0.804379940032959,0.7144744396209717,0.68951416015625,0.6670820713043213,0.6286900043487549,0.767552375793457,0.7002418041229248,0.761254072189331,0.7796823978424072,0.7064898014068604,0.857384443283081,0.6775801181793213,0.7068722248077393,0.6796424388885498,0.671663761138916,0.9300248622894288,0.7205698490142822,0.6731488704681396,0.6815156936645508,0.6676037311553955,0.6452951431274414,0.65982985496521,0.7160511016845703,0.7330060005187988,0.7045834064483643,0.7197508811950684,0.7182304859161377,0.7082500457763672,0.6727511882781982,0.7102329730987549,0.7058291435241699,0.7859907150268555,0.6920065879821777,0.6772434711456299,0.6549267768859863,0.6537961959838867,0.7165827751159668,0.7664759159088135,0.7079906463623047,0.752910852432251,0.669536828994751,0.7653024196624756,0.7638576030731201,0.6779379844665527,0.8236522674560547,0.7889487743377686,0.6591875553131104,0.6536340713500977,0.6697628498077393,0.6936662197113037,0.7046184539794922,0.6852865219116211,0.6471672058105469,0.6416182518005371,0.6473357677459717,0.7143247127532959,0.6784121990203857,0.6756587028503418,0.6721413135528564,0.7045629024505615,0.6837966442108154,0.6830606460571289,0.6827700138092041,0.6533126831054688,0.8067038059234619,0.6489601135253906,0.6955327987670898,0.6950767040252686,0.7065930366516113,0.6274921894073486,0.7059004306793213,0.6901731491088867,0.6810207366943359,0.6623291969299316,0.6956443786621094,0.673659086227417,0.6504640579223633,0.6669001579284668,0.6478075981140137,0.685443639755249,0.7005615234375,0.6529269218444824,0.7731282711029053,0.7040741443634033,0.6826417446136475,0.6709778308868408,0.6552023887634277,0.6854434013366699,0.7383735179901123,0.7641279697418213,0.7121899127960205,0.6831254959106445,0.6734981536865234,0.6493890285491943,0.7743270397186279,0.662559986114502,0.7771451473236084,0.6497626304626465,0.63667893409729,0.6597888469696045,0.6561019420623779,0.6573483943939209,0.7672936916351318,0.6641335487365723,0.6605789661407471,0.6746227741241455,0.3815624713897705,0.8519165515899658,0.7018342018127441,0.7027482986450195,0.7047066688537598,0.7010855674743652,0.7582888603210449,0.7754693031311035,0.7080199718475342,0.6906094551086426,0.6854708194732666,0.6580426692962646,0.7377135753631592,0.8057646751403809,0.8398373126983643,0.705735445022583,0.7482354640960693,0.7865567207336426,0.9176526069641112,0.8724472522735596,0.8751270771026611,0.6869347095489502,0.6494932174682617,0.7061276435852051,0.6762447357177734,0.6378200054168701,0.680382251739502,0.8276238441467285,0.8694818019866943,0.6457715034484863,0.7096672058105469,0.844963550567627,0.7776532173156738,0.6450607776641846,0.7537760734558105,0.7661862373352051,0.6417787075042725,0.7064509391784668,0.6445238590240479,0.6466467380523682,0.6859040260314941,0.740288496017456,0.6662569046020508,0.762373685836792,0.8185217380523682,0.8821766376495361,0.7219808101654053,0.6539912223815918,0.6784284114837646,0.7259554862976074,0.8558804988861084,0.6372442245483398,0.6885881423950195,0.6538066864013672,0.6875085830688477,0.6717925071716309,0.6234464645385742,0.6528151035308838,0.6785166263580322,0.6693646907806396,0.7717618942260742,0.800121545791626,0.6559858322143555,0.7268168926239014,0.6572012901306152,0.7977883815765381,0.7280797958374023,0.6979038715362549,0.7837586402893066,0.724257230758667,0.7257106304168701,0.6587083339691162,0.6980974674224854,0.7790782451629639,0.7609808444976807,0.7630767822265625,0.6867666244506836,0.6893293857574463,0.7989499568939209,0.6850545406341553,0.7145140171051025,0.6846110820770264,0.7392582893371582,0.689215898513794,0.7451577186584473,0.7097933292388916,0.6587581634521484,0.6724016666412354,0.6469964981079102,0.6985518932342529,0.6360518932342529,0.7105653285980225,0.6949801445007324,0.7172374725341797,0.6853475570678711,0.7299139499664307,0.6986596584320068,0.7209405899047852,0.6788568496704102,0.737919807434082,0.805436372756958,0.6944875717163086,0.6872775554656982,0.6795456409454346,0.8455851078033447,0.6680099964141846,0.6754696369171143,0.6766417026519775,0.6667952537536621,0.6957528591156006,0.7029192447662354,0.7083702087402344,0.7188847064971924,0.6492180824279785,0.7573118209838867,0.6805469989776611,0.629317045211792,0.7083570957183838,0.6486544609069824,0.879302978515625,0.7003047466278076,0.6446471214294434,0.7506601810455322,0.69643235206604,0.7261395454406738,0.6349637508392334,0.6550774574279785,0.6595208644866943,0.6895737648010254,0.7046058177947998,0.6990046501159668,0.41158246994018555];0.3681889975517989;;;
snowy-sweep-3;finished;-;anna_korotkova;;2020-08-20T17:22:39.000Z;22111;h2txktr5;"[""cpu"",0]";0.000001;/home/ubuntu/CoLA;false;false;true;false;true;1000;true;3;false;O1;1;0.00001;-1;runs/Aug20_17-22-40_anna-gpu;false;1000;1;512;-1;roberta-base;false;1;/tmp/CoLA/;true;-1;8;32;;500;42;CoLA;false;0;0.01;;1;;;;0.5393025606358779;0.36133891003775714;6.664.232.317.447.660;[7706.351428985596,7623.113647222519,6664.232317447662];0.4358992576599121;[1.0385684967041016,0.7838470935821533,0.6394009590148926,0.6914958953857422,0.681251049041748,0.6793043613433838,0.7609477043151855,0.692530632019043,0.7255806922912598,0.6960673332214355,0.6644155979156494,0.6641108989715576,0.8058152198791504,0.7298626899719238,0.6283936500549316,0.659003496170044,0.9590251445770264,0.7188706398010254,0.6970391273498535,0.7066071033477783,0.9376285076141356,0.7170991897583008,0.7365713119506836,0.8014588356018066,0.8069894313812256,0.8006219863891602,0.7052528858184814,0.7243621349334717,0.7590281963348389,0.8169784545898438,0.706287145614624,0.6968088150024414,0.7388956546783447,0.7432394027709961,0.7758018970489502,0.7612752914428711,0.65224289894104,0.661963701248169,0.6927671432495117,0.7643759250640869,0.8125927448272705,0.7560141086578369,0.9619007110595704,0.7706165313720703,0.6493945121765137,0.6756031513214111,0.7099707126617432,0.6911656856536865,0.6928145885467529,0.8696119785308838,1.0473644733428955,0.6570107936859131,0.830620527267456,0.9488468170166016,0.7728152275085449,0.8007245063781738,0.751948356628418,0.7148153781890869,0.7473866939544678,0.6309099197387695,0.6999402046203613,0.7999517917633057,0.6912980079650879,0.742279052734375,0.7674236297607422,0.773705005645752,0.8933885097503662,0.6982789039611816,0.891787052154541,0.7636125087738037,0.7194387912750244,0.6550946235656738,0.6760654449462891,0.8852357864379883,0.8554880619049072,0.6925759315490723,0.8198087215423584,0.761807918548584,0.6969561576843262,0.7168598175048828,0.8671772480010986,0.7345995903015137,0.6858057975769043,0.7401609420776367,0.7824735641479492,0.6559810638427734,0.734642505645752,0.6811871528625488,0.7929465770721436,0.7904634475708008,0.7196826934814453,0.9111893177032472,0.7665205001831055,0.7704057693481445,0.7251601219177246,0.8637311458587646,1.02211332321167,0.7398076057434082,0.7633867263793945,0.8021299839019775,0.6843483448028564,0.7942023277282715,0.7462255954742432,0.7270822525024414,0.8293366432189941,0.7089660167694092,0.6844251155853271,0.7024192810058594,0.7507092952728271,0.7271769046783447,0.7858657836914062,0.9266998767852784,0.7022504806518555,0.663750171661377,0.6781363487243652,0.8776290416717529,0.9254639148712158,0.7505779266357422,0.79093337059021,0.8152060508728027,0.7725324630737305,0.8254904747009277,0.7659800052642822,0.7765247821807861,0.7036573886871338,0.6996488571166992,0.661344051361084,0.6873321533203125,0.8607370853424072,0.7219462394714355,0.4358992576599121];;;;
mild-sweep-2;finished;-;anna_korotkova;;2020-08-20T13:10:42.000Z;15112;h2txktr5;"[""cpu"",0]";0.000001;/home/ubuntu/CoLA;false;false;true;false;true;1000;true;3;false;O1;1;0.00001;-1;runs/Aug20_13-10-44_anna-gpu;false;1000;1;512;-1;roberta-base;false;1;/tmp/CoLA/;true;-1;8;16;;500;42;CoLA;false;0;0.01;;1;;;;0.4820294498487283;0.5062132225102124;4.903.024.164.915.080;[5108.092392206192,4983.121771097183,4903.024164915085];0.40958714485168457;[0.9100816249847412,0.7162284851074219,0.7551817893981934,0.9835176467895508,0.7822108268737793,0.906566858291626,0.9015097618103028,0.8937413692474365,0.8147199153900146,0.8779370784759521,0.8527035713195801,0.8018345832824707,0.8770873546600342,0.7753825187683105,0.9586224555969238,0.7559561729431152,0.6931705474853516,0.7027349472045898,0.6949934959411621,0.7792530059814453,0.8991601467132568,0.836463212966919,0.9350700378417968,0.7212123870849609,0.6977424621582031,0.7229421138763428,0.7002789974212646,0.6721887588500977,0.6740059852600098,0.6456344127655029,0.6582016944885254,0.7866744995117188,0.7154183387756348,0.6447298526763916,0.6598427295684814,0.6372294425964355,0.6351306438446045,0.6150708198547363,0.663780689239502,0.7761867046356201,0.651634931564331,0.6420032978057861,0.7032639980316162,0.6434972286224365,0.7523102760314941,0.6513020992279053,0.6641337871551514,0.7644262313842773,0.6627538204193115,0.6262528896331787,0.6282103061676025,0.6591472625732422,0.6504788398742676,0.6190145015716553,0.6978778839111328,0.9470062255859376,0.8176784515380859,0.7490475177764893,0.6841592788696289,0.7135524749755859,0.8330004215240479,0.7379639148712158,0.7878189086914062,0.6721765995025635,0.8016021251678467,0.706669807434082,0.6751787662506104,0.7937502861022949,0.7308919429779053,0.8152844905853271,0.6952993869781494,0.7313625812530518,0.703059196472168,0.6804373264312744,0.7136437892913818,0.6871225833892822,0.7637760639190674,0.7313213348388672,0.6435110569000244,0.6772925853729248,0.8204681873321533,0.6530725955963135,0.6950104236602783,0.717846155166626,0.7184746265411377,0.6822271347045898,0.6863124370574951,0.7096235752105713,0.7329070568084717,0.7023792266845703,0.7049181461334229,0.7644820213317871,0.7157337665557861,0.7306015491485596,0.7325236797332764,0.6817853450775146,0.6660792827606201,0.807525634765625,0.7018880844116211,0.6815247535705566,0.7821621894836426,0.6624541282653809,0.6616590023040771,0.7453360557556152,0.677532434463501,0.6907479763031006,0.6953363418579102,0.6565709114074707,0.7549769878387451,0.6457772254943848,0.7793881893157959,0.7003142833709717,0.6821343898773193,0.7100231647491455,0.7696399688720703,0.6824309825897217,0.7562036514282227,0.7731220722198486,0.684783935546875,0.7235453128814697,0.7720203399658203,0.766106128692627,0.6842255592346191,0.663515567779541,0.8097994327545166,0.8003907203674316,0.8340394496917725,0.7336094379425049,0.7996783256530762,0.7775692939758301,0.562873125076294,0.757286787033081,0.721947193145752,0.7178816795349121,0.7334957122802734,0.7239797115325928,0.695824146270752,0.7470178604125977,0.7123723030090332,0.6999616622924805,0.7430918216705322,0.8172411918640137,0.8516349792480469,0.7199370861053467,0.7364823818206787,0.7286441326141357,0.8436620235443115,0.8573176860809326,0.7390267848968506,0.7447371482849121,0.870980978012085,0.7883932590484619,0.7308766841888428,0.8136265277862549,0.857818603515625,0.7542083263397217,0.844003438949585,0.845240592956543,0.8464362621307373,0.7983829975128174,1.1413004398345947,0.8223574161529541,0.8505897521972656,0.7197048664093018,0.7589857578277588,1.030918836593628,0.8670010566711426,0.7622482776641846,0.7113323211669922,0.7421143054962158,0.8068699836730957,0.781829833984375,0.7106966972351074,0.7992491722106934,0.8119857311248779,0.7612724304199219,0.735837459564209,0.7347760200500488,0.7759361267089844,0.7648191452026367,0.7136104106903076,0.6879651546478271,0.7527251243591309,0.8208589553833008,0.7466526031494141,0.7238130569458008,0.793144702911377,0.7418451309204102,0.8077242374420166,0.7555558681488037,0.6993236541748047,0.8102407455444336,0.8462924957275391,0.823645830154419,0.7141382694244385,0.7924380302429199,0.909233331680298,0.7194912433624268,0.6819367408752441,0.739121675491333,0.7416191101074219,0.7494244575500488,0.7356300354003906,0.8571631908416748,0.693537712097168,0.8187804222106934,0.9250929355621338,0.710874080657959,0.7144360542297363,0.7264275550842285,0.7735142707824707,0.7972638607025146,0.745856523513794,0.7058753967285156,0.7242472171783447,0.6896300315856934,0.6620304584503174,0.7050869464874268,0.744769811630249,0.7598714828491211,0.7390198707580566,0.7705793380737305,0.9190034866333008,0.6981418132781982,0.7429773807525635,0.7810006141662598,0.7002818584442139,0.6694960594177246,0.7297096252441406,0.635493278503418,0.6478538513183594,0.7961556911468506,0.7726888656616211,0.7292945384979248,0.6868271827697754,0.7119450569152832,0.7447888851165771,0.750037670135498,0.7426266670227051,0.7485027313232422,0.6690545082092285,0.7132887840270996,0.8154358863830566,0.6687750816345215,0.7027242183685303,0.8211877346038818,0.6735556125640869,0.6973507404327393,0.6575963497161865,0.8652706146240234,0.7530624866485596,0.7771000862121582,0.7090425491333008,0.7617266178131104,0.7383139133453369,0.784834623336792,0.7635519504547119,0.7614452838897705,0.7549917697906494,0.7481131553649902,0.689936637878418,0.40958714485168457];0.1840511594414711;;;
